task,method,seed,phase,group,metric,value
PCP,identity,1101,collection,adversary,comm_message_dim,0.0
PCP,identity,1101,collection,adversary,comm_message_bits_per_sender,0.0
PCP,identity,1101,collection,adversary,comm_active_sender_fraction,0.0
PCP,identity,1101,collection,adversary,comm_active_edge_fraction,0.0
PCP,identity,1101,collection,adversary,comm_mean_message_norm,0.0
PCP,identity,1101,collection,adversary,comm_max_message_norm,0.0
PCP,identity,1101,collection,adversary,comm_communication_rounds,0.0
PCP,identity,1101,collection,adversary,comm_messages_per_step,0.0
PCP,identity,1101,collection,adversary,comm_active_edges_per_step,0.0
PCP,identity,1101,collection,adversary,comm_nominal_messages_per_step,0.0
PCP,identity,1101,collection,adversary,comm_potential_edges_per_step,0.0
PCP,identity,1101,collection,adversary,comm_realized_sender_scalars_per_step,0.0
PCP,identity,1101,collection,adversary,comm_realized_sender_bits_per_step,0.0
PCP,identity,1101,collection,adversary,comm_nominal_sender_scalars_per_step,0.0
PCP,identity,1101,collection,adversary,comm_nominal_sender_bits_per_step,0.0
PCP,identity,1101,collection,adversary,comm_realized_scalar_transmissions_per_step,0.0
PCP,identity,1101,collection,adversary,comm_realized_bits_per_step,0.0
PCP,identity,1101,collection,adversary,comm_nominal_scalar_transmissions_per_step,0.0
PCP,identity,1101,collection,adversary,comm_nominal_bits_per_step,0.0
PCP,identity,1101,collection,adversary,comm_encoder_norm_mean,2.303452321794298
PCP,identity,1101,collection,adversary,comm_contribution_norm_mean,0.0
PCP,identity,1101,collection,adversary,comm_zero_encoder_fraction,0.0
PCP,identity,1101,collection,adversary,comm_contribution_to_encoder_norm_ratio,0.0
PCP,identity,1101,collection,adversary,comm_transition_count,6000.0
PCP,identity,1101,collection,adversary,comm_agent_transition_count,18000.0
PCP,identity,1101,collection,adversary,comm_contribution_to_encoder_norm_ratio_count,18000.0
PCP,identity,1101,collection,adversary,replay_log_prob_max_abs_error,1.430511474609375e-06
PCP,identity,1101,collection,adversary,replay_log_prob_scalar_count,18000.0
PCP,identity,1101,collection,adversary,replay_transition_count,6000.0
PCP,identity,1101,collection,adversary,replay_batched_log_prob_max_abs_error,1.430511474609375e-06
PCP,identity,1101,collection,adversary,replay_batched_log_prob_max_tolerance_ratio,0.0882970318198204
PCP,identity,1101,collection,adversary,replay_accepted_log_prob_max_tolerance_ratio,0.0882970318198204
PCP,identity,1101,collection,adversary,replay_collection_shape_fallback_count,0.0
PCP,identity,1101,collection,adversary,replay_collection_shape_fallback_slices,0.0
PCP,identity,1101,collection,agent,health_transition_count,6000.0
PCP,identity,1101,collection,agent,loc_scalar_count,12000.0
PCP,identity,1101,collection,agent,loc_finite_fraction,1.0
PCP,identity,1101,collection,agent,loc_mean,0.0148447211831808
PCP,identity,1101,collection,agent,loc_std,0.0714446306228637
PCP,identity,1101,collection,agent,loc_min,-0.157168760895729
PCP,identity,1101,collection,agent,loc_max,0.3341891169548034
PCP,identity,1101,collection,agent,loc_q01,-0.127993032336235
PCP,identity,1101,collection,agent,loc_q50,0.0133967027068138
PCP,identity,1101,collection,agent,loc_q99,0.2649221420288086
PCP,identity,1101,collection,agent,scale_scalar_count,12000.0
PCP,identity,1101,collection,agent,scale_finite_fraction,1.0
PCP,identity,1101,collection,agent,scale_mean,0.8648685812950134
PCP,identity,1101,collection,agent,scale_std,0.054012507200241
PCP,identity,1101,collection,agent,scale_min,0.6977612972259521
PCP,identity,1101,collection,agent,scale_max,1.0465165376663208
PCP,identity,1101,collection,agent,scale_q01,0.7340285181999207
PCP,identity,1101,collection,agent,scale_q50,0.8676543235778809
PCP,identity,1101,collection,agent,scale_q99,0.9888646602630616
PCP,identity,1101,collection,agent,action_scalar_count,12000.0
PCP,identity,1101,collection,agent,action_finite_fraction,1.0
PCP,identity,1101,collection,agent,action_mean,0.0065092886798083
PCP,identity,1101,collection,agent,action_std,0.5853413939476013
PCP,identity,1101,collection,agent,action_min,-0.998725950717926
PCP,identity,1101,collection,agent,action_max,0.9983336329460144
PCP,identity,1101,collection,agent,action_q01,-0.9669911861419678
PCP,identity,1101,collection,agent,action_q50,0.0028947435785084
PCP,identity,1101,collection,agent,action_q99,0.9678890109062196
PCP,identity,1101,collection,agent,action_saturated_fraction,0.0
PCP,identity,1101,collection,agent,replay_log_prob_max_abs_error,1.1920928955078125e-06
PCP,identity,1101,collection,agent,replay_log_prob_scalar_count,6000.0
PCP,identity,1101,collection,agent,replay_transition_count,6000.0
PCP,identity,1101,collection,agent,replay_batched_log_prob_max_abs_error,1.1920928955078125e-06
PCP,identity,1101,collection,agent,replay_batched_log_prob_max_tolerance_ratio,0.0505739785730838
PCP,identity,1101,collection,agent,replay_accepted_log_prob_max_tolerance_ratio,0.0505739785730838
PCP,identity,1101,collection,agent,replay_collection_shape_fallback_count,0.0
PCP,identity,1101,collection,agent,replay_collection_shape_fallback_slices,0.0
PCP,identity,1101,collection,,wall_time_seconds,1721.532916693017
PCP,identity,1101,collection,,return_mean,25.0
PCP,identity,1101,collection,,comm_message_dim,0.0
PCP,identity,1101,collection,,comm_message_bits_per_sender,0.0
PCP,identity,1101,collection,,comm_active_sender_fraction,0.0
PCP,identity,1101,collection,,comm_active_edge_fraction,0.0
PCP,identity,1101,collection,,comm_mean_message_norm,0.0
PCP,identity,1101,collection,,comm_max_message_norm,0.0
PCP,identity,1101,collection,,comm_communication_rounds,0.0
PCP,identity,1101,collection,,comm_messages_per_step,0.0
PCP,identity,1101,collection,,comm_active_edges_per_step,0.0
PCP,identity,1101,collection,,comm_nominal_messages_per_step,0.0
PCP,identity,1101,collection,,comm_potential_edges_per_step,0.0
PCP,identity,1101,collection,,comm_realized_sender_scalars_per_step,0.0
PCP,identity,1101,collection,,comm_realized_sender_bits_per_step,0.0
PCP,identity,1101,collection,,comm_nominal_sender_scalars_per_step,0.0
PCP,identity,1101,collection,,comm_nominal_sender_bits_per_step,0.0
PCP,identity,1101,collection,,comm_realized_scalar_transmissions_per_step,0.0
PCP,identity,1101,collection,,comm_realized_bits_per_step,0.0
PCP,identity,1101,collection,,comm_nominal_scalar_transmissions_per_step,0.0
PCP,identity,1101,collection,,comm_nominal_bits_per_step,0.0
PCP,identity,1101,collection,,comm_encoder_norm_mean,2.303452321794298
PCP,identity,1101,collection,,comm_contribution_norm_mean,0.0
PCP,identity,1101,collection,,comm_zero_encoder_fraction,0.0
PCP,identity,1101,collection,,comm_contribution_to_encoder_norm_ratio,0.0
PCP,identity,1101,collection,,comm_transition_count,6000.0
PCP,identity,1101,collection,,comm_agent_transition_count,18000.0
PCP,identity,1101,collection,,comm_contribution_to_encoder_norm_ratio_count,18000.0
PCP,identity,1101,collection,adversary,return_mean,25.0
PCP,identity,1101,collection,agent,return_mean,-25.0
PCP,identity,1101,collection_domain,adversary,expected_predator_reward_mean,0.25
PCP,identity,1101,collection_domain,adversary,contact_pairs_mean,0.025
PCP,identity,1101,collection_domain,adversary,any_contact_mean,0.024
PCP,identity,1101,collection_domain,adversary,simultaneous_contact_mean,0.001
PCP,identity,1101,collection_domain,adversary,contacting_predators_mean,0.025
PCP,identity,1101,collection_domain,adversary,nearest_predator_prey_distance_mean,0.5750422182468077
PCP,identity,1101,collection_domain,adversary,mean_predator_nearest_prey_distance_mean,0.9850874986151854
PCP,identity,1101,collection_domain,adversary,predator_boundary_fraction_mean,0.3490555642843246
PCP,identity,1101,collection_domain,adversary,prey_boundary_fraction_mean,0.0836666666666666
PCP,identity,1101,collection_domain,adversary,predator_obstacle_collision_pairs_mean,0.04
PCP,identity,1101,collection_domain,adversary,predator_teammate_collision_pairs_mean,0.0463333333333333
PCP,identity,1101,collection_domain,adversary,sender_visible_receiver_blind_pairs_mean,1.343
PCP,identity,1101,collection_domain,adversary,sender_visible_receiver_blind_prey_triples_mean,1.343
PCP,identity,1101,collection_domain,adversary,prey_visible_to_0_predators_mean,0.11
PCP,identity,1101,collection_domain,adversary,prey_visible_to_1_predators_mean,0.3303333333333333
PCP,identity,1101,collection_domain,adversary,prey_visible_to_2_predators_mean,0.3411666666666667
PCP,identity,1101,collection_domain,adversary,prey_visible_to_3_predators_mean,0.2185
PCP,identity,1101,collection_domain,adversary,predator_reward_mean,0.25
PCP,identity,1101,collection_domain,adversary,transition_count,6000.0
PCP,identity,1101,collection_domain,adversary,reward_accounting_max_abs_error,0.0
PCP,identity,1101,training,adversary,loss_objective,-1.0611492395401
PCP,identity,1101,training,adversary,clip_fraction,0.0326611101627349
PCP,identity,1101,training,adversary,kl_approx,0.0029313007835298
PCP,identity,1101,training,adversary,entropy,1.2150393724441528
PCP,identity,1101,training,adversary,loss_entropy,-0.121503934264183
PCP,identity,1101,training,adversary,loss_critic,50.51080322265625
PCP,identity,1101,training,adversary,explained_variance,0.4570647776126861
PCP,identity,1101,training,adversary,ESS,0.9930404424667358
PCP,identity,1101,training,adversary,grad_norm_loss_objective,3.3000214099884033
PCP,identity,1101,training,adversary,grad_norm_loss_critic,19.534820556640625
PCP,identity,1101,training,adversary,comm_message_dim,0.0
PCP,identity,1101,training,adversary,comm_message_bits_per_sender,0.0
PCP,identity,1101,training,adversary,comm_active_sender_fraction,0.0
PCP,identity,1101,training,adversary,comm_active_edge_fraction,0.0
PCP,identity,1101,training,adversary,comm_mean_message_norm,0.0
PCP,identity,1101,training,adversary,comm_max_message_norm,0.0
PCP,identity,1101,training,adversary,comm_communication_rounds,0.0
PCP,identity,1101,training,adversary,comm_messages_per_step,0.0
PCP,identity,1101,training,adversary,comm_active_edges_per_step,0.0
PCP,identity,1101,training,adversary,comm_nominal_messages_per_step,0.0
PCP,identity,1101,training,adversary,comm_potential_edges_per_step,0.0
PCP,identity,1101,training,adversary,comm_realized_sender_scalars_per_step,0.0
PCP,identity,1101,training,adversary,comm_realized_sender_bits_per_step,0.0
PCP,identity,1101,training,adversary,comm_nominal_sender_scalars_per_step,0.0
PCP,identity,1101,training,adversary,comm_nominal_sender_bits_per_step,0.0
PCP,identity,1101,training,adversary,comm_realized_scalar_transmissions_per_step,0.0
PCP,identity,1101,training,adversary,comm_realized_bits_per_step,0.0
PCP,identity,1101,training,adversary,comm_nominal_scalar_transmissions_per_step,0.0
PCP,identity,1101,training,adversary,comm_nominal_bits_per_step,0.0
PCP,identity,1101,training,adversary,comm_encoder_norm_mean,2.319209575653076
PCP,identity,1101,training,adversary,comm_contribution_norm_mean,0.0
PCP,identity,1101,training,adversary,comm_zero_encoder_fraction,0.0
PCP,identity,1101,training,adversary,comm_contribution_to_encoder_norm_ratio,0.0
PCP,identity,1101,training,adversary,comm_transition_count,60000.0
PCP,identity,1101,training,adversary,comm_agent_transition_count,180000.0
PCP,identity,1101,training,adversary,comm_contribution_to_encoder_norm_ratio_count,180000.0
PCP,identity,1101,training,adversary,optimization_transition_count,60000.0
PCP,identity,1101,training,adversary,value_target_scalar_count,180000.0
PCP,identity,1101,training,adversary,value_target_finite_fraction,1.0
PCP,identity,1101,training,adversary,value_target_mean,2.596796989440918
PCP,identity,1101,training,adversary,value_target_std,9.580699920654297
PCP,identity,1101,training,adversary,value_target_min,-1.977738618850708
PCP,identity,1101,training,adversary,value_target_max,81.47137451171875
PCP,identity,1101,training,adversary,advantage_scalar_count,180000.0
PCP,identity,1101,training,adversary,advantage_finite_fraction,1.0
PCP,identity,1101,training,adversary,advantage_mean,1.0378408432006836
PCP,identity,1101,training,adversary,advantage_std,7.345818996429443
PCP,identity,1101,training,adversary,advantage_min,-11.707066535949709
PCP,identity,1101,training,adversary,advantage_max,62.834930419921875
PCP,identity,1101,training,adversary,state_value_scalar_count,180000.0
PCP,identity,1101,training,adversary,state_value_finite_fraction,1.0
PCP,identity,1101,training,adversary,state_value_mean,1.5589559078216553
PCP,identity,1101,training,adversary,state_value_std,3.3446102142333984
PCP,identity,1101,training,adversary,state_value_min,-3.9371509552001953
PCP,identity,1101,training,adversary,state_value_max,19.616905212402344
PCP,identity,1101,training,adversary,wall_time_seconds,1723.7746669407934
PCP,identity,1101,training,agent,loss_objective,1.3149900436401367
PCP,identity,1101,training,agent,clip_fraction,1.6666666851961054e-05
PCP,identity,1101,training,agent,kl_approx,0.0001086166230379
PCP,identity,1101,training,agent,entropy,1.3557006120681765
PCP,identity,1101,training,agent,loss_entropy,-0.1355700641870498
PCP,identity,1101,training,agent,loss_critic,63.293678283691406
PCP,identity,1101,training,agent,explained_variance,0.0983769074082374
PCP,identity,1101,training,agent,ESS,0.9996901154518129
PCP,identity,1101,training,agent,grad_norm_loss_objective,1.2084555625915527
PCP,identity,1101,training,agent,grad_norm_loss_critic,6.871752738952637
PCP,identity,1101,training,agent,optimization_transition_count,60000.0
PCP,identity,1101,training,agent,value_target_scalar_count,60000.0
PCP,identity,1101,training,agent,value_target_finite_fraction,1.0
PCP,identity,1101,training,agent,value_target_mean,-2.267796516418457
PCP,identity,1101,training,agent,value_target_std,8.264180183410645
PCP,identity,1101,training,agent,value_target_min,-71.19392395019531
PCP,identity,1101,training,agent,value_target_max,0.5433269739151001
PCP,identity,1101,training,agent,advantage_scalar_count,60000.0
PCP,identity,1101,training,agent,advantage_finite_fraction,1.0
PCP,identity,1101,training,agent,advantage_mean,-1.3229869604110718
PCP,identity,1101,training,agent,advantage_std,7.875052452087402
PCP,identity,1101,training,agent,advantage_min,-67.88371276855469
PCP,identity,1101,training,agent,advantage_max,1.8864916563034055
PCP,identity,1101,training,agent,state_value_scalar_count,60000.0
PCP,identity,1101,training,agent,state_value_finite_fraction,1.0
PCP,identity,1101,training,agent,state_value_mean,-0.9448097944259644
PCP,identity,1101,training,agent,state_value_std,0.9228753447532654
PCP,identity,1101,training,agent,state_value_min,-3.4961490631103516
PCP,identity,1101,training,agent,state_value_max,1.0924618244171145
PCP,identity,1101,training,agent,wall_time_seconds,1725.0608987938613
PCP,identity,1101,evaluation,adversary,health_transition_count,12800.0
PCP,identity,1101,evaluation,adversary,loc_scalar_count,76800.0
PCP,identity,1101,evaluation,adversary,loc_finite_fraction,1.0
PCP,identity,1101,evaluation,adversary,loc_mean,-0.0494690909981727
PCP,identity,1101,evaluation,adversary,loc_std,0.1806146800518036
PCP,identity,1101,evaluation,adversary,loc_min,-1.6933515071868896
PCP,identity,1101,evaluation,adversary,loc_max,1.3933285474777222
PCP,identity,1101,evaluation,adversary,loc_q01,-0.7068893313407898
PCP,identity,1101,evaluation,adversary,loc_q50,-0.0243934504687786
PCP,identity,1101,evaluation,adversary,loc_q99,0.3448729515075683
PCP,identity,1101,evaluation,adversary,scale_scalar_count,76800.0
PCP,identity,1101,evaluation,adversary,scale_finite_fraction,1.0
