frames,method,mean,std,completed_seeds,expected_seeds
366000,broadcast,0.1417037941515445,0.1129152140958525,5,5
372000,broadcast,0.20865106806159014,0.22383012316946266,5,5
378000,broadcast,0.185572406463325,0.22610852946256704,5,5
384000,broadcast,0.20100357607007022,0.24529121694008765,5,5
390000,broadcast,0.1570849675685167,0.13675490515936398,5,5
396000,broadcast,0.16653456203639502,0.15689886458156874,5,5
402000,broadcast,0.21681890748441218,0.22533012173637926,5,5
408000,broadcast,0.17943913191556926,0.18268196205154733,5,5
414000,broadcast,0.1924017315730452,0.25787440103792764,5,5
420000,broadcast,0.14622927103191607,0.17505723632595183,5,5
426000,broadcast,0.13619900457561013,0.1256688563177701,5,5
432000,broadcast,0.1725209036841988,0.20797882058561634,5,5
438000,broadcast,0.14340613186359402,0.1700620260370415,5,5
444000,broadcast,0.17239766903221604,0.19760533387141935,5,5
450000,broadcast,0.1868753840215504,0.24738555880072724,5,5
456000,broadcast,0.1605218816548586,0.18966155295621517,5,5
462000,broadcast,0.20009823217988015,0.25294684724970357,5,5
468000,broadcast,0.13097753375768656,0.14478885994336727,5,5
474000,broadcast,0.14765749815851448,0.17809367222417796,5,5
480000,broadcast,0.17979840636253358,0.19714551850618897,5,5
486000,broadcast,0.2500640947371721,0.28514622537951423,5,5
492000,broadcast,0.20958628654479977,0.2020988602394809,5,5
498000,broadcast,0.24779630303382874,0.27841551943582354,5,5
504000,broadcast,0.20036316514015193,0.16382305407249445,5,5
510000,broadcast,0.2560990609228611,0.24546662022660184,5,5
516000,broadcast,0.2610577419400215,0.24379116616932728,5,5
522000,broadcast,0.21216530725359917,0.20018651492598843,5,5
528000,broadcast,0.21605234742164608,0.1379375207561733,5,5
534000,broadcast,0.2719332277774811,0.2300128643178569,5,5
540000,broadcast,0.28949846923351286,0.19819038556615137,5,5
546000,broadcast,0.3187501668930054,0.21866695189202323,5,5
552000,broadcast,0.2774771198630333,0.2091968670297763,5,5
558000,broadcast,0.28122605085372926,0.11635001981693205,5,5
564000,broadcast,0.23455773591995235,0.07588996803734807,5,5
570000,broadcast,0.32715384662151337,0.22139225772424828,5,5
576000,broadcast,0.25625964701175685,0.08741704487814284,5,5
582000,broadcast,0.34682272672653197,0.10222680181229146,5,5
588000,broadcast,0.39297379851341246,0.1694389506125703,5,5
594000,broadcast,0.28808508813381195,0.06394054573424067,5,5
600000,broadcast,0.390529066324234,0.19941720428297943,5,5
6000,gated,0.20845710188150407,0.35310457345935803,5,5
